leg,time,lat,lng,tickLead,tickRace,distance
1,2014-01-01T02:08:24Z,-33.35596799,147.93453400,-3144.0,-3144.0,152.469
1,2014-01-01T02:08:27Z,-33.35592700,147.93454199,-3141.0,-3141.0,152.473
1,2014-01-01T02:08:30Z,-33.35574700,147.93453500,-3138.0,-3138.0,152.491
1,2014-01-01T02:08:33Z,-33.35543599,147.93449499,-3135.0,-3135.0,152.524
1,2014-01-01T02:08:36Z,-33.35504799,147.93445900,-3132.0,-3132.0,152.564
1,2014-01-01T02:08:39Z,-33.35470500,147.93447000,-3129.0,-3129.0,152.598
1,2014-01-01T02:08:42Z,-33.35439000,147.93445800,-3126.0,-3126.0,152.63
1,2014-01-01T02:08:45Z,-33.35408100,147.93446000,-3123.0,-3123.0,152.66
1,2014-01-01T02:08:48Z,-33.35377600,147.93446099,-3120.0,-3120.0,152.691
1,2014-01-01T02:08:51Z,-33.35346200,147.93446000,-3117.0,-3117.0,152.722
1,2014-01-01T02:08:54Z,-33.35313399,147.93446800,-3114.0,-3114.0,152.755
1,2014-01-01T02:08:57Z,-33.35280000,147.93450200,-3111.0,-3111.0,152.787
1,2014-01-01T02:09:00Z,-33.35247700,147.93449000,-3108.0,-3108.0,152.819
1,2014-01-01T02:09:03Z,-33.35214599,147.93445399,-3105.0,-3105.0,152.854
1,2014-01-01T02:09:06Z,-33.35181200,147.93441300,-3102.0,-3102.0,152.889
1,2014-01-01T02:09:09Z,-33.35147400,147.93436600,-3099.0,-3099.0,152.924
1,2014-01-01T02:09:12Z,-33.35113599,147.93433400,-3096.0,-3096.0,152.96
1,2014-01-01T02:09:15Z,-33.35080700,147.93424799,-3093.0,-3093.0,152.996
1,2014-01-01T02:09:18Z,-33.35048799,147.93410399,-3090.0,-3090.0,153.034
1,2014-01-01T02:09:21Z,-33.35016600,147.93395699,-3087.0,-3087.0,153.072
1,2014-01-01T02:09:24Z,-33.34985199,147.93380600,-3084.0,-3084.0,153.109
1,2014-01-01T02:09:27Z,-33.34956799,147.93361100,-3081.0,-3081.0,153.146
1,2014-01-01T02:09:30Z,-33.34930800,147.93338099,-3078.0,-3078.0,153.181
1,2014-01-01T02:09:33Z,-33.34905799,147.93315499,-3075.0,-3075.0,153.215
1,2014-01-01T02:09:36Z,-33.34877399,147.93297100,-3072.0,-3072.0,153.251
1,2014-01-01T02:09:39Z,-33.34844199,147.93285700,-3069.0,-3069.0,153.289
1,2014-01-01T02:09:42Z,-33.34809099,147.93279499,-3066.0,-3066.0,153.326
1,2014-01-01T02:09:45Z,-33.34772999,147.93277900,-3063.0,-3063.0,153.363
1,2014-01-01T02:09:48Z,-33.34736099,147.93282300,-3060.0,-3060.0,153.398
1,2014-01-01T02:09:51Z,-33.34701600,147.93293299,-3057.0,-3057.0,153.428
1,2014-01-01T02:09:54Z,-33.34670700,147.93311499,-3054.0,-3054.0,153.452
1,2014-01-01T02:09:57Z,-33.34641200,147.93335899,-3051.0,-3051.0,153.471
1,2014-01-01T02:10:00Z,-33.34615800,147.93364199,-3048.0,-3048.0,153.485
1,2014-01-01T02:10:03Z,-33.34590000,147.93387599,-3045.0,-3045.0,153.501
1,2014-01-01T02:10:06Z,-33.34561599,147.93407700,-3042.0,-3042.0,153.522
1,2014-01-01T02:10:09Z,-33.34532899,147.93433200,-3039.0,-3039.0,153.54
1,2014-01-01T02:10:12Z,-33.34508399,147.93469099,-3036.0,-3036.0,153.55
1,2014-01-01T02:10:15Z,-33.34488600,147.93512300,-3033.0,-3033.0,153.552
1,2014-01-01T02:10:18Z,-33.34473799,147.93559899,-3030.0,-3030.0,153.548
1,2014-01-01T02:10:21Z,-33.34464899,147.93612100,-3027.0,-3027.0,153.535
1,2014-01-01T02:10:24Z,-33.34463199,147.93668900,-3024.0,-3024.0,153.514
1,2014-01-01T02:10:27Z,-33.34473299,147.93729999,-3021.0,-3021.0,153.479
1,2014-01-01T02:10:30Z,-33.34500200,147.93787900,-3018.0,-3018.0,153.429
1,2014-01-01T02:10:33Z,-33.34540100,147.93840800,-3015.0,-3015.0,153.368
