fixIdx,legIdx,tickLead,togo,area
2446,2,1221.886716347605,143.838,14.662640596171816
2447,2,1223.886716347605,143.813,30.59716790869708
2448,2,1225.886716347605,143.788,30.64716790866225
2449,2,1227.886716347605,143.765,28.241394476025068
2450,2,1229.886716347605,143.742,28.287394475990162
2451,2,1231.886716347605,143.718,29.56528119234364
2452,2,1233.886716347605,143.698,24.677734326929656
2453,2,1235.886716347605,143.679,23.48184761061124
2454,2,1237.886716347605,143.66,23.51984761061125
2455,2,1239.886716347605,143.634,32.237054625050696
2456,2,1241.886716347605,143.608,32.289054625015424
2457,2,1243.886716347605,143.583,31.097167908697195
2458,2,1245.886716347605,143.558,31.147167908697206
2459,2,1247.886716347605,143.537,26.205621043282964
2460,2,1249.886716347605,143.514,28.747394475990085
2461,2,1251.886716347605,143.489,31.29716790869724
2462,2,1253.886716347605,143.463,32.60105462505084
2463,2,1255.886716347605,143.442,26.373621043282856
2464,2,1257.886716347605,143.42,27.673507759672194
2465,2,1259.886716347605,143.402,22.677960894257748
2466,2,1261.886716347605,143.389,16.4045273124896
2467,2,1263.886716347605,143.382,8.847207014439558
2468,2,1265.886716347605,143.376,7.595320298085918
2469,2,1267.886716347605,143.37,7.607320298085918
2470,2,1269.886716347605,143.355,19.048300745232844
2471,2,1271.886716347605,143.341,17.806414028843044
2472,2,1273.886716347605,143.331,12.73886716350067
2473,2,1275.886716347605,143.327,5.103546865378526
2474,2,1277.886716347605,143.32,8.945207014439628
2475,2,1279.886716347605,143.31,12.79886716346441
2476,2,1281.886716347605,143.294,20.510187461550313
2477,2,1283.886716347605,143.277,21.82607417794052
2478,2,1285.886716347605,143.261,20.574187461550277
2479,2,1287.886716347605,143.248,16.7425273125256
2480,2,1289.886716347605,143.238,12.898867163464319
2481,2,1291.886716347605,143.226,15.502640596171847
2482,2,1293.886716347605,143.215,14.232753879818064
2483,2,1295.886716347605,143.209,7.775320298085925
2490,2,1309.886716347605,143.185,31.43728119234371
2491,2,1311.886716347605,143.156,38.04471477407577
2492,2,1313.886716347605,143.154,2.627773432707757
2497,2,1323.886716347605,143.134,26.477734326965646
2498,2,1325.886716347605,143.109,33.14716790865998
2505,2,1339.886716347605,143.096,17.41852731252587
2506,2,1341.886716347605,143.067,38.91471477407566
2507,2,1343.886716347605,143.058,12.094980447148002
2514,2,1357.886716347605,143.04,24.441960894257814
2515,2,1359.886716347605,143.008,43.51637492309924
2516,2,1361.886716347605,142.977,42.2184882067838
2517,2,1363.886716347605,142.953,32.73328119234376
2518,2,1365.886716347605,142.947,8.19532029808594
2526,2,1381.886716347605,142.916,42.83848820678392
2527,2,1383.886716347605,142.886,41.51660149042972
2528,2,1385.886716347605,142.85,49.89192178851567
2529,2,1387.886716347605,142.816,47.18814835580721
2530,2,1389.886716347605,142.782,47.25614835580719
2531,2,1391.886716347605,142.75,44.54037492313823
2532,2,1393.886716347605,142.717,45.9982616394529
2533,2,1395.886716347605,142.684,46.06426163949255
2534,2,1397.886716347605,142.661,32.15139447598951
2535,2,1399.886716347605,142.635,36.39705462505237
2536,2,1401.886716347605,142.606,40.654714774075444
2537,2,1403.886716347605,142.575,43.52048820678405
2538,2,1405.886716347605,142.547,39.36482805772111
2539,2,1407.886716347605,142.515,45.0523749231384
2540,2,1409.886716347605,142.479,50.75592178847563
2541,2,1411.886716347605,142.441,53.6516952212244
2542,2,1413.886716347605,142.4,57.96935537024731
2543,2,1415.886716347605,142.364,50.97192178851571
2544,2,1417.886716347605,142.327,52.46180850487009
2545,2,1419.886716347605,142.29,52.535808504870104
2546,2,1421.886716347605,142.251,55.45358193753849
2547,2,1423.886716347605,142.209,59.80324208660168
2548,2,1425.886716347605,142.168,58.46135537024727
2549,2,1427.886716347605,142.126,59.971242086601684
2550,2,1429.886716347605,142.085,58.625355370247256
2551,2,1431.886716347605,142.044,58.70735537024725
2552,2,1433.886716347605,142.004,57.35546865393354
2553,2,1435.886716347605,141.966,54.56369522118385
2554,2,1437.886716347605,141.927,56.077581937579154
2555,2,1439.886716347605,141.888,56.15558193753826
2556,2,1441.886716347605,141.848,57.67546865389272
2557,2,1443.886716347605,141.809,56.31158193757925
2558,2,1445.886716347605,141.769,57.83546865389269
2559,2,1447.886716347605,141.73,56.46758193757931
2560,2,1449.886716347605,141.691,56.54558193753813
2561,2,1451.886716347605,141.655,52.26792178851576
2562,2,1453.886716347605,141.62,50.886035072161214
2563,2,1455.886716347605,141.583,53.867808504870325
2564,2,1457.886716347605,141.545,55.3996952212249
2565,2,1459.886716347605,141.507,55.47569522118343
2566,2,1461.886716347605,141.468,57.01358193757953
2567,2,1463.886716347605,141.428,58.55546865389255
2568,2,1465.886716347605,141.387,60.10135537024714
2569,2,1467.886716347605,141.348,57.2475819375379
2570,2,1469.886716347605,141.307,60.2653553702889
2571,2,1471.886716347605,141.267,58.87546865389248
2572,2,1473.886716347605,141.228,57.481581937537825
2573,2,1475.886716347605,141.189,57.55958193757975
2574,2,1477.886716347605,141.148,60.5933553702471
2575,2,1479.886716347605,141.108,59.19546865389242
2576,2,1481.886716347605,141.067,60.75735537024709
2577,2,1483.886716347605,141.026,60.839355370247084
2578,2,1485.886716347605,140.984,62.40724208660178
2579,2,1487.886716347605,140.943,61.00335537024707
2580,2,1489.886716347605,140.903,59.59546865393469
2581,2,1491.886716347605,140.863,59.675468653892324
2582,2,1493.886716347605,140.825,56.767695221225296
2583,2,1495.886716347605,140.787,56.8436952211828
2584,2,1497.886716347605,140.751,53.92392178851582
2585,2,1499.886716347605,140.712,58.49558193758013
2586,2,1501.886716347605,140.673,58.57358193753747
2587,2,1503.886716347605,140.634,58.65158193758019
2588,2,1505.886716347605,140.596,57.22369522118262
2589,2,1507.886716347605,140.558,57.29969522122545
2590,2,1509.886716347605,140.52,57.37569522118255
2591,2,1511.886716347605,140.481,58.963581937580315
2592,2,1513.886716347605,140.441,60.55546865389215
2593,2,1515.886716347605,140.401,60.63546865389213
2594,2,1517.886716347605,140.361,60.71546865393526
2595,2,1519.886716347605,140.321,60.7954686538921
2596,2,1521.886716347605,140.282,59.353581937537214
2597,2,1523.886716347605,140.244,57.90769522122562
2598,2,1525.886716347605,140.208,54.93192178851586
2599,2,1527.886716347605,140.171,56.53180850487077
2600,2,1529.886716347605,140.133,58.1356952211822
2601,2,1531.886716347605,140.093,61.27546865393555
2602,2,1533.886716347605,140.055,58.28769522118213
2603,2,1535.886716347605,140.02,53.756035072160934
2604,2,1537.886716347605,139.98,61.51546865393567
2605,2,1539.886716347605,139.939,63.135355370246906
2606,2,1541.886716347605,139.897,64.75924208660186
2607,2,1543.886716347605,139.856,63.29935537024689
2608,2,1545.886716347605,139.813,66.47312880295685
2609,2,1547.886716347605,139.77,66.55912880291288
2610,2,1549.886716347605,139.728,65.09524208660187
2611,2,1551.886716347605,139.684,68.2830155193119
2612,2,1553.886716347605,139.643,63.70935537024686
2613,2,1555.886716347605,139.603,62.235468653891814
2614,2,1557.886716347605,139.562,63.87335537024685
2615,2,1559.886716347605,139.523,60.83558193758107
2616,2,1561.886716347605,139.486,57.789808504870976
2617,2,1563.886716347605,139.448,59.42769522118161
2618,2,1565.886716347605,139.411,57.937808504871
2619,2,1567.886716347605,139.374,58.01180850487101
2620,2,1569.886716347605,139.336,59.6556952211815
2621,2,1571.886716347605,139.301,55.01603507220549
2622,2,1573.886716347605,139.267,53.512148355805685
2623,2,1575.886716347605,139.236,48.85248820678507
2624,2,1577.886716347605,139.204,50.492374923095376
2625,2,1579.886716347605,139.173,48.97648820678509
2626,2,1581.886716347605,139.142,49.038488206785104
2627,2,1583.886716347605,139.11,50.68437492309527
2628,2,1585.886716347605,139.075,55.50603507220584
2629,2,1587.886716347605,139.041,53.98814835580557
2630,2,1589.886716347605,139.01,49.28648820678515
2631,2,1591.886716347605,138.982,44.57282805771955
2632,2,1593.886716347605,138.957,39.847167908699184
2633,2,1595.886716347605,138.934,36.70539447598875
2634,2,1597.886716347605,138.909,39.94716790869921
2635,2,1599.886716347605,138.884,39.99716790869922
2636,2,1601.886716347605,138.858,41.64905462500896
2637,2,1603.886716347605,138.832,41.7010546250545
2638,2,1605.886716347605,138.806,41.753054625008886
2639,2,1607.886716347605,138.778,45.020828057765115
2640,2,1609.886716347605,138.747,49.90648820673952
2641,2,1611.886716347605,138.716,49.96848820678528
2642,2,1613.886716347605,138.682,54.87214835585123
2643,2,1615.886716347605,138.648,54.94014835580534
2644,2,1617.886716347605,138.613,56.626035072160654
2645,2,1619.886716347605,138.576,59.93580850487133
2646,2,1621.886716347605,138.541,56.76603507216064
2647,2,1623.886716347605,138.504,60.08380850487136
2648,2,1625.886716347605,138.466,61.78369522118052
2649,2,1627.886716347605,138.426,65.11546865393751
2650,2,1629.886716347605,138.389,60.305808504825066
2651,2,1631.886716347605,138.351,62.0116952212268
2652,2,1633.886716347605,138.318,53.91826163944979
2653,2,1635.886716347605,138.285,53.98426163949626
2654,2,1637.886716347605,138.251,55.68814835580516
2655,2,1639.886716347605,138.215,59.03592178851601
2656,2,1641.886716347605,138.178,60.74980850487147
2657,2,1643.886716347605,138.137,67.39935537024657
2658,2,1645.886716347605,138.099,62.543695221226955
2659,2,1647.886716347605,138.06,64.26758193753561
2660,2,1649.886716347605,138.018,69.29524208660203
2661,2,1651.886716347605,137.976,69.37924208660203
2662,2,1653.886716347605,137.936,66.15546865389103
2663,2,1655.886716347605,137.894,69.54724208660204
2664,2,1657.886716347605,137.851,71.28912880295756
2665,2,1659.886716347605,137.807,73.0350155193131
2666,2,1661.886716347605,137.767,66.47546865389097
2667,2,1663.886716347605,137.728,64.8915819375354
2668,2,1665.886716347605,137.691,61.637808504871614
2669,2,1667.886716347605,137.656,58.376035072160484
2670,2,1669.886716347605,137.624,53.4363749231412
2671,2,1671.886716347605,137.591,55.172261639449296
2672,2,1673.886716347605,137.561,50.21660149043005
2673,2,1675.886716347605,137.529,53.628374923141266
2674,2,1677.886716347605,137.5,48.65871477407444
2675,2,1679.886716347605,137.472,47.03682805771881
2676,2,1681.886716347605,137.448,40.36528119234405
2677,2,1683.886716347605,137.425,38.72939447598841
2678,2,1685.886716347605,137.402,38.77539447603631
2679,2,1687.886716347605,137.38,37.13350775963273
2680,2,1689.886716347605,137.36,33.79773432692136
2681,2,1691.886716347605,137.34,33.83773432696941
2682,2,1693.886716347605,137.317,38.95939447598837
2683,2,1695.886716347605,137.294,39.00539447598836
2684,2,1697.886716347605,137.274,33.95773432696947
2685,2,1699.886716347605,137.247,45.89694134136292
2686,2,1701.886716347605,137.219,47.652828057766996
2687,2,1703.886716347605,137.19,49.412714774074345
2688,2,1705.886716347605,137.16,51.17660149043009
2689,2,1707.886716347605,137.13,51.23660149043009
2690,2,1709.886716347605,137.099,53.00648820678586
2691,2,1711.886716347605,137.068,53.06848820673722
2692,2,1713.886716347605,137.03,65.1276952212277
2693,2,1715.886716347605,136.994,61.77192178851612
2694,2,1717.886716347605,136.959,60.12603507216031
2695,2,1719.886716347605,136.925,58.47614835580449
2696,2,1721.886716347605,136.892,56.82226163949759
2697,2,1723.886716347605,136.86,55.16437492309279
2698,2,1725.886716347605,136.827,56.95426163949765
2699,2,1727.886716347605,136.797,51.83660149043011
2700,2,1729.886716347605,136.765,55.35637492314184
2701,2,1731.886716347605,136.732,57.15226163944852
2702,2,1733.886716347605,136.697,60.68603507216026
2703,2,1735.886716347605,136.663,59.02014835580436
2704,2,1737.886716347605,136.629,59.08814835585374
2705,2,1739.886716347605,136.597,55.6763749230925
2706,2,1741.886716347605,136.563,59.22414835585382
2707,2,1743.886716347605,136.528,61.036035072160225
2708,2,1745.886716347605,136.493,61.10603507216022
2709,2,1747.886716347605,136.46,57.68026163944831
2710,2,1749.886716347605,136.426,59.49614835585398
2711,2,1751.886716347605,136.389,64.81980850482235
2712,2,1753.886716347605,136.35,68.40158193758411
2713,2,1755.886716347605,136.311,68.47958193753423
2714,2,1757.886716347605,136.271,70.31546865394017
2715,2,1759.886716347605,136.23,72.1553553702462
2716,2,1761.886716347605,136.187,75.76112880290816
2717,2,1763.886716347605,136.144,75.84712880295824
2718,2,1765.886716347605,136.106,67.10369522122826
2719,2,1767.886716347605,136.068,67.17969522117804
2720,2,1769.886716347605,136.03,67.25569522122831
2721,2,1771.886716347605,135.992,67.33169522122833
2722,2,1773.886716347605,135.956,63.859921788516196
2723,2,1775.886716347605,135.917,69.25958193753398
2724,2,1777.886716347605,135.88,65.7818085048723
2725,2,1779.886716347605,135.842,67.63569522117783
2726,2,1781.886716347605,135.805,65.92980850487233
2727,2,1783.886716347605,135.769,64.21992178851622
2728,2,1785.886716347605,135.732,66.07780850487235
2729,2,1787.886716347605,135.696,64.36392178851622
2730,2,1789.886716347605,135.662,60.85614835580392
2731,2,1791.886716347605,135.63,57.340374923142505
2732,2,1793.886716347605,135.597,59.198261639447715
2733,2,1795.886716347605,135.561,64.65192178851623
2734,2,1797.886716347605,135.527,61.128148355854954
2735,2,1799.886716347605,135.492,62.99603507216003
2736,2,1801.886716347605,135.454,68.47169522117744
2737,2,1803.886716347605,135.418,64.93992178851624
2738,2,1805.886716347605,135.381,66.81780850487247
2739,2,1807.886716347605,135.343,68.69969522122872
2740,2,1809.886716347605,135.303,72.3954686538898
2741,2,1811.886716347605,135.261,76.09924208660229
2742,2,1813.886716347605,135.221,72.55546865388976
2743,2,1815.886716347605,135.179,76.2672420866023
2744,2,1817.886716347605,135.141,69.07969522122883
2745,2,1819.886716347605,135.104,67.33580850482083
2746,2,1821.886716347605,135.072,58.300374923142826
2747,2,1823.886716347605,135.041,56.540488206786534
2748,2,1825.886716347605,135.005,65.73192178851627
2749,2,1827.886716347605,134.966,71.28758193753332
2750,2,1829.886716347605,134.929,67.70580850487262
2751,2,1831.886716347605,134.89,71.44358193758534
2752,2,1833.886716347605,134.85,73.3554686538896
2753,2,1835.886716347605,134.81,73.43546865388959
2754,2,1837.886716347605,134.774,66.16392178851629
2755,2,1839.886716347605,134.735,71.75558193753317
2756,2,1841.886716347605,134.693,77.35924208660234
2757,2,1843.886716347605,134.656,68.22380850487271
2758,2,1845.886716347605,134.622,62.76014835580346
2759,2,1847.886716347605,134.588,62.828148355855966
2760,2,1849.886716347605,134.555,61.04626163944699
2761,2,1851.886716347605,134.525,55.55660149043025
2762,2,1853.886716347605,134.496,53.7627147740738
2763,2,1855.886716347605,134.485,20.41475387981564
2764,2,1857.886716347605,134.484,1.857886716356476
2774,2,1877.886716347605,134.47,26.29041402888526
2775,2,1879.886716347605,134.438,60.156374923143446
2776,2,1881.886716347605,134.404,63.984148355803164
2777,2,1883.886716347605,134.372,60.28437492308995
2778,2,1885.886716347605,134.354,33.94596089425818
2786,2,1901.886716347605,134.336,34.23396089425819
2787,2,1903.886716347605,134.305,59.02048820678701
2788,2,1905.886716347605,134.282,43.83539447598755
2789,2,1907.886716347605,134.275,13.35520701444278
2795,2,1919.886716347605,134.271,7.679546865427088
2796,2,1921.886716347605,134.237,65.34414835580284
2797,2,1923.886716347605,134.203,65.41214835580283
2798,2,1925.886716347605,134.171,61.62837492314394
2799,2,1927.886716347605,134.147,46.26928119234427
2800,2,1929.886716347605,134.131,30.878187461544567
2801,2,1931.886716347605,134.125,11.59132029808607
2808,2,1945.886716347605,134.108,33.080074177901324
2809,2,1947.886716347605,134.082,50.6450546250581
2810,2,1949.886716347605,134.063,37.047847610615136
2811,2,1951.886716347605,134.051,23.422640596172148
2812,2,1953.886716347605,134.049,3.907773432658336
